wavenumber,intensity
450.0,0.0028879811497413426
451.0,0.004599695943389626
452.0,0.005901286315703767
453.0,0.006792752266683858
454.0,0.007274093796329819
455.0,0.007345310904641695
456.0,0.006979503227721946
457.0,0.005945299737703613
458.0,0.004850467230280896
459.0,0.00368293014284946
460.0,0.00191911857762496
461.0,0.00047307272483939017
462.0,0.0008564004554366618
463.0,0.001177809117986091
464.0,0.0018539451128101849
465.0,0.0033460807787185263
466.0,0.004972226735773706
467.0,0.0053030298821394855
468.0,0.0037843534564997168
469.0,0.003117098332581629
470.0,0.0019272708233036891
471.0,0.0018027526331266415
472.0,0.002057102602821915
473.0,0.003146384047156959
474.0,0.0046323783158957865
475.0,0.005662061034126469
476.0,0.008416139820381632
477.0,0.013952723246417527
478.0,0.018988580331284567
479.0,0.020946906010276253
480.0,0.021158666850622516
481.0,0.025224539355518476
482.0,0.028877990639022497
483.0,0.031377629649144395
484.0,0.03311998934977027
485.0,0.03547079864978166
486.0,0.035972989852444744
487.0,0.03916421142115954
488.0,0.04312196756296338
489.0,0.046908910656985166
490.0,0.04734019497393854
491.0,0.053377240657888674
492.0,0.06428729129020518
493.0,0.07479284458966212
494.0,0.09271025841583652
495.0,0.11296861321631008
496.0,0.14238323850279935
497.0,0.17492434031995055
498.0,0.21699092935481837
499.0,0.2656953459063175
500.0,0.31106770811030915
501.0,0.3502267620250326
502.0,0.38937273897306196
503.0,0.42448133474117167
504.0,0.4452332650750159
505.0,0.4637388229418844
506.0,0.4760122373483842
507.0,0.47795409144308626
508.0,0.4775371709761101
509.0,0.47472390972640294
510.0,0.47531135837078536
511.0,0.4675987393524514
512.0,0.4556447644138284
513.0,0.43574246134051037
514.0,0.4137778203677889
515.0,0.3850799755706483
516.0,0.35336124450724765
517.0,0.3212506697233247
518.0,0.288154877806603
519.0,0.2529906341211256
520.0,0.2169219492417215
521.0,0.1855837694400516
522.0,0.1564730496659809
523.0,0.12926926231783656
524.0,0.10257425113763992
525.0,0.07628010274878727
526.0,0.05929649507192628
527.0,0.04836204584292118
528.0,0.043437387604914134
529.0,0.038019867226102344
530.0,0.033195284537423896
531.0,0.029105010583015286
532.0,0.027027570706181975
533.0,0.024612544452858647
534.0,0.020789769522913556
535.0,0.016446193404877456
536.0,0.012644855162617841
537.0,0.011615885114297423
538.0,0.014661255029483166
539.0,0.019320126238123653
540.0,0.020460239902920025
541.0,0.02009442128012885
542.0,0.021671609181645752
543.0,0.023848042072601498
544.0,0.02319189548344421
545.0,0.023482843866445016
546.0,0.018393644675355928
547.0,0.013975998040845379
548.0,0.01400421194403726
549.0,0.013943768308473504
550.0,0.013728491145466978
551.0,0.015633020727424844
552.0,0.017615299546422016
553.0,0.020966976181616727
554.0,0.025720742439737505
555.0,0.03230329289695903
556.0,0.036153986197717904
557.0,0.039724828994953186
558.0,0.04305744876652539
559.0,0.04823058943322803
560.0,0.05198167500319498
561.0,0.05369367524646233
562.0,0.054717171748249055
563.0,0.055795071527015044
564.0,0.0556146839518205
565.0,0.05356761751871345
566.0,0.04855951036529451
567.0,0.04309692399917271
568.0,0.03689929934957616
569.0,0.0329350115816398
570.0,0.029302165833794677
571.0,0.023314566239248515
572.0,0.02051437132931499
573.0,0.017298956659868026
574.0,0.017427177349744662
575.0,0.016338414385217485
576.0,0.017730859014049027
577.0,0.015591788526862476
578.0,0.014426501983601854
579.0,0.015596902240120088
580.0,0.017381066735472753
581.0,0.019001495492272792
582.0,0.01804890444816738
583.0,0.0169927100492672
584.0,0.015055267694266555
585.0,0.013290066438877472
586.0,0.010478181006084318
587.0,0.00981398460582175
588.0,0.010563357183287657
589.0,0.012675257106287066
590.0,0.01677758638167677
591.0,0.02057824734601078
592.0,0.022794458639794946
593.0,0.024256442068975585
594.0,0.026396701954666445
595.0,0.02755944980639736
596.0,0.03027704569214113
597.0,0.03412734142904769
598.0,0.03775573956952197
599.0,0.042202863272286305
600.0,0.04815988298157633
601.0,0.05510231930026666
602.0,0.060502992450038956
603.0,0.06546657944160693
604.0,0.06951657492850495
605.0,0.07577969104246617
606.0,0.08205509024647815
607.0,0.08558020958365838
608.0,0.08901475458707452
609.0,0.08957285897862383
610.0,0.08856422540152983
611.0,0.08457039607545544
612.0,0.08095625539493119
613.0,0.07657395775510835
614.0,0.06994451725085266
615.0,0.0618172287077857
616.0,0.05550429588263799
617.0,0.04887888947827677
618.0,0.04277554690730681
619.0,0.03528541852950662
620.0,0.0307857568891911
621.0,0.023996165324945
622.0,0.02043761197596036
623.0,0.018700902848007968
624.0,0.01828343159306922
625.0,0.017950755669811188
626.0,0.019484174907406587
627.0,0.01983477954377978
628.0,0.021219910121200083
629.0,0.02029825012105257
630.0,0.018605013829395986
631.0,0.016527079089836923
632.0,0.012579873565349472
633.0,0.008769962431128325
634.0,0.006780475548943241
635.0,0.0037198258268782616
636.0,0.0032102155966306227
637.0,0.00462767396634535
638.0,0.007323462861198995
639.0,0.009230342630505673
640.0,0.008208259667390866
641.0,0.005451837376983804
642.0,0.004388261787997878
643.0,0.003299605446064786
644.0,0.0036156262575534545
645.0,0.005604148763666224
646.0,0.004037211860125954
647.0,0.003143285000495385
648.0,0.004202657243098794
649.0,0.0038640321224944307
650.0,0.00457236236808865
651.0,0.0038423123194454636
652.0,0.0023232420837000817
653.0,0.0034097693129738443
654.0,0.0023421810191955415
655.0,0.0021277572939957887
656.0,0.005854830756851578
