wavenumber,intensity
450.0,0.007443828079699299
451.0,0.007443828079699299
452.0,0.011681990014583692
453.0,0.015464213014291345
454.0,0.018807851155939383
455.0,0.021712904439528113
456.0,0.0241793728650574
457.0,0.026607409289477274
458.0,0.031047878219498264
459.0,0.032985739950312704
460.0,0.03250477268772515
461.0,0.030165894602418433
462.0,0.024873519635996582
463.0,0.020533370392397436
464.0,0.01914258727460426
465.0,0.01732892606206436
466.0,0.014993532874021337
467.0,0.013455144362347274
468.0,0.012631234100841146
469.0,0.011057860950736959
470.0,0.010994399634057983
471.0,0.011995875374593979
472.0,0.012888335204373172
473.0,0.011839159639661203
474.0,0.013320522703040606
475.0,0.016014872406938118
476.0,0.016604413077226574
477.0,0.01615518664059381
478.0,0.014008077797520446
479.0,0.0090835124374993
480.0,0.006161288089162073
481.0,0.002825643655045872
482.0,0.003342512009077921
483.0,0.005246733026732488
484.0,0.007130483271401864
485.0,0.010629368984531562
486.0,0.01418677331699996
487.0,0.01655004311054473
488.0,0.016651557019184773
489.0,0.015780327229116597
490.0,0.01245867045390083
491.0,0.010531939783611284
492.0,0.00867487072394099
493.0,0.008697737728947665
494.0,0.009552757245905815
495.0,0.007359064214292857
496.0,0.006979460408990456
497.0,0.010130546390406905
498.0,0.010995053164232745
499.0,0.01211066629825739
500.0,0.013896907871073044
501.0,0.016431771704871697
502.0,0.019517431023599603
503.0,0.02215291591361371
504.0,0.023202884138977954
505.0,0.022689387709528497
506.0,0.01901448102287485
507.0,0.014565610135229291
508.0,0.016905547674048556
509.0,0.01782565052735773
510.0,0.01708373751089127
511.0,0.017589586627720415
512.0,0.019055602903856595
513.0,0.01995566393773294
514.0,0.01951255831045433
515.0,0.018790188530090856
516.0,0.018548770494540852
517.0,0.01735677377049496
518.0,0.013921819141482803
519.0,0.012943931384510431
520.0,0.013504835549841655
521.0,0.012012800156109426
522.0,0.012229810072945338
523.0,0.012218065737946345
524.0,0.010215858006500688
525.0,0.009787282002462493
526.0,0.011712947281931774
527.0,0.017990416919596554
528.0,0.02371217153308218
529.0,0.029331768462516596
530.0,0.03320512925432627
531.0,0.03712347270089951
532.0,0.04035090458904613
533.0,0.04058412834682681
534.0,0.03990301836130209
535.0,0.0348732720387992
536.0,0.029002220109813463
537.0,0.024479587320248672
538.0,0.021868868366049284
539.0,0.0194383533152785
540.0,0.019764846297239687
541.0,0.020029633228922972
542.0,0.021519156689856444
543.0,0.024812650024640896
544.0,0.026207444325138694
545.0,0.024707549357785595
546.0,0.024170719982722046
547.0,0.02154408824969485
548.0,0.01867190025533886
549.0,0.01680803429686524
550.0,0.01391383442592823
551.0,0.013266041866858647
552.0,0.012402553877255123
553.0,0.011092104357221518
554.0,0.011566271420187941
555.0,0.01134893200041713
556.0,0.010893506005044675
557.0,0.01158681213418157
558.0,0.010932157135111538
559.0,0.013052467283668772
560.0,0.01619466079797149
561.0,0.018995156891922427
562.0,0.019343611134507728
563.0,0.02117079103052074
564.0,0.023715336798976378
565.0,0.021907651853986868
566.0,0.021448560973963977
567.0,0.022736161056715738
568.0,0.024418696457595913
569.0,0.02588348644628962
570.0,0.02834553087502664
571.0,0.030422099098607477
572.0,0.02894788372504707
573.0,0.02611916862281969
574.0,0.028468633689754153
575.0,0.02947851067784164
576.0,0.029831516954588865
577.0,0.026636855268600965
578.0,0.025390385888661986
579.0,0.02423827941197582
580.0,0.02367303882571637
581.0,0.02301772600422997
582.0,0.01897524193713193
583.0,0.014196455549735046
584.0,0.013940660553124231
585.0,0.01445857316312453
586.0,0.017370866506323808
587.0,0.017819292704373525
588.0,0.018478893033789728
589.0,0.017818053826637145
590.0,0.018485845431021438
591.0,0.01644635818625313
592.0,0.013746803900209355
593.0,0.012404737386003579
594.0,0.01256567749781318
595.0,0.013331586446770191
596.0,0.015247136037576058
597.0,0.015195673995969711
598.0,0.014128416012766341
599.0,0.013190196631814663
600.0,0.010810024323102933
601.0,0.010806331551381472
602.0,0.007946138317229337
603.0,0.0039592293225648575
604.0,0.005916889012976868
605.0,0.00887604307454614
606.0,0.009599821915197513
607.0,0.011207818471597809
608.0,0.013444522075482523
609.0,0.013104303310093154
610.0,0.012864335818128358
611.0,0.01373072394770009
612.0,0.012386163307869081
613.0,0.010920644117980518
614.0,0.008864430973554875
615.0,0.010455270015035663
616.0,0.01140803145793476
617.0,0.011792521108078723
618.0,0.013351440196002448
619.0,0.012061760098649331
620.0,0.014580043284498731
621.0,0.013499614515175146
622.0,0.013884141299669476
623.0,0.014365308486510424
624.0,0.01328772734484512
625.0,0.013020288194314876
626.0,0.013288871065679938
627.0,0.013106612495305842
628.0,0.01269358028593626
629.0,0.014336694907804565
630.0,0.015299403530908225
631.0,0.015086102648158854
632.0,0.015109485257908267
633.0,0.013883431631296732
634.0,0.015005263670205344
635.0,0.0168947269319601
636.0,0.015190043100290871
637.0,0.013636814887233926
638.0,0.012054328830827049
639.0,0.009209795560405468
640.0,0.007674886822609
641.0,0.011061352687109293
642.0,0.014559831308445868
643.0,0.01643307717611497
644.0,0.01879312551795161
645.0,0.020259629441963595
646.0,0.025261993051744737
647.0,0.02843978426710975
648.0,0.03217508157950852
649.0,0.03437826761929972
650.0,0.03407526169728555
651.0,0.031497035893994926
652.0,0.03031944069937663
653.0,0.03205855612997566
654.0,0.035539192787246994
655.0,0.03662715093867707
656.0,0.03750551970142466
657.0,0.03910213839199244
658.0,0.04101740129766042
659.0,0.04224287806082822
660.0,0.0462703192415983
661.0,0.046194926236929355
662.0,0.04641648253326228
663.0,0.04491084286214713
664.0,0.04672739950668057
665.0,0.05204873408550263
666.0,0.056329103972942
667.0,0.06104744924788681
668.0,0.06455963779265973
669.0,0.06374579456486772
670.0,0.06293944634741609
671.0,0.06369558089559788
672.0,0.06369457889136428
673.0,0.06185847904969104
